cd_choc_s2_gse,maturite,intraperiod,pzc,scenario,period
CENTRAL,3,Beg,0.9426623639902463,1,28
CENTRAL,3,End,0.9142949679237662,1,28
CENTRAL,3,Mid,0.9283703225800596,1,28
CENTRAL,4,Beg,0.9142949679237662,1,28
CENTRAL,4,End,0.8868506236045899,1,28
CENTRAL,4,Mid,0.9004682462262235,1,28
CENTRAL,5,Beg,0.8868506236045899,1,28
CENTRAL,5,End,0.8594940492360614,1,28
CENTRAL,5,Mid,0.8730651943294012,1,28
CENTRAL,6,Beg,0.8594940492360614,1,28
CENTRAL,6,End,0.8330465936393399,1,28
CENTRAL,6,Mid,0.8461669988656991,1,28
CENTRAL,7,Beg,0.8330465936393399,1,28
CENTRAL,7,End,0.8069499943622546,1,28
CENTRAL,7,Mid,0.8198944712832016,1,28
CENTRAL,8,Beg,0.8069499943622546,1,28
CENTRAL,8,End,0.7814736616796022,1,28
CENTRAL,8,Mid,0.7941096693068316,1,28
CENTRAL,9,Beg,0.7814736616796022,1,28
CENTRAL,9,End,0.7568830304016084,1,28
CENTRAL,9,Mid,0.7690800694538239,1,28
CENTRAL,10,Beg,0.7568830304016084,1,28
CENTRAL,10,End,0.7326246750970231,1,28
CENTRAL,10,Mid,0.7446550773575834,1,28
CENTRAL,11,Beg,0.7326246750970231,1,28
CENTRAL,11,End,0.7092338643789785,1,28
CENTRAL,11,Mid,0.7208343980821499,1,28
CENTRAL,12,Beg,0.7092338643789785,1,28
CENTRAL,12,End,0.6864300154799154,1,28
CENTRAL,12,Mid,0.6977387852947136,1,28
CENTRAL,13,Beg,0.6864300154799154,1,28
CENTRAL,13,End,0.6642047302956343,1,28
CENTRAL,13,Mid,0.6752259350015114,1,28
CENTRAL,14,Beg,0.6642047302956343,1,28
CENTRAL,14,End,0.6425494815038275,1,28
CENTRAL,14,Mid,0.6532873832118982,1,28
CENTRAL,15,Beg,0.6425494815038275,1,28
CENTRAL,15,End,0.6217154027731362,1,28
CENTRAL,15,Mid,0.6320466040529148,1,28
CENTRAL,16,Beg,0.6217154027731362,1,28
CENTRAL,16,End,0.6014285315883482,1,28
CENTRAL,16,Mid,0.6114878426883937,1,28
CENTRAL,17,Beg,0.6014285315883482,1,28
CENTRAL,17,End,0.5816795457871392,1,28
CENTRAL,17,Mid,0.5914716181506401,1,28
CENTRAL,18,Beg,0.5816795457871392,1,28
CENTRAL,18,End,0.5627105333719243,1,28
CENTRAL,18,Mid,0.5721164282394098,1,28
CENTRAL,19,Beg,0.5627105333719243,1,28
CENTRAL,19,End,0.5440061182193354,1,28
CENTRAL,19,Mid,0.5532792901788322,1,28
CENTRAL,20,Beg,0.5440061182193354,1,28
CENTRAL,20,End,0.5263019070309937,1,28
CENTRAL,20,Mid,0.5350807952593369,1,28
CENTRAL,21,Beg,0.5263019070309937,1,28
CENTRAL,21,End,0.5088427778088638,1,28
CENTRAL,21,Mid,0.5174987191672586,1,28
CENTRAL,22,Beg,0.5088427778088638,1,28
CENTRAL,22,End,0.4921064102134238,1,28
CENTRAL,22,Mid,0.5004046290258982,1,28
CENTRAL,23,Beg,0.4921064102134238,1,28
CENTRAL,23,End,0.47583750450817897,1,28
CENTRAL,23,Mid,0.4839035918325404,1,28
CENTRAL,24,Beg,0.47583750450817897,1,28
CENTRAL,24,End,0.460026198783339,1,28
CENTRAL,24,Mid,0.46786506434809544,1,28
CENTRAL,25,Beg,0.460026198783339,1,28
CENTRAL,25,End,0.4448916196039894,1,28
CENTRAL,25,Mid,0.4523956240250191,1,28
CENTRAL,26,Beg,0.4448916196039894,1,28
CENTRAL,26,End,0.43018825609619893,1,28
CENTRAL,26,Mid,0.43747817087170615,1,28
CENTRAL,27,Beg,0.43018825609619893,1,28
CENTRAL,27,End,0.41590634799226817,1,28
CENTRAL,27,Mid,0.42298702881073397,1,28
CENTRAL,28,Beg,0.41590634799226817,1,28
CENTRAL,28,End,0.4020362648146238,1,28
CENTRAL,28,Mid,0.40891250244948807,1,28
CENTRAL,29,Beg,0.4020362648146238,1,28
CENTRAL,29,End,0.3887835655901657,1,28
CENTRAL,29,Mid,0.39535438853158256,1,28
CENTRAL,30,Beg,0.3887835655901657,1,28
CENTRAL,30,End,0.37570516205764154,1,28
CENTRAL,30,Mid,0.38218842540741726,1,28
CENTRAL,31,Beg,0.37570516205764154,1,28
CENTRAL,31,End,0.3632183864913307,1,28
CENTRAL,31,Mid,0.3694090182427068,1,28
CENTRAL,32,Beg,0.3632183864913307,1,28
CENTRAL,32,End,0.3513035093869986,1,28
CENTRAL,32,Mid,0.35721127340593223,1,28
CENTRAL,33,Beg,0.3513035093869986,1,28
CENTRAL,33,End,0.3395389222628534,1,28
CENTRAL,33,Mid,0.34537112641971063,1,28
CENTRAL,34,Beg,0.3395389222628534,1,28
CENTRAL,34,End,0.3283212952354229,1,28
CENTRAL,34,Mid,0.33388300157417355,1,28
CENTRAL,35,Beg,0.3283212952354229,1,28
CENTRAL,35,End,0.31724337874141945,1,28
CENTRAL,35,Mid,0.3227348091130621,1,28
CENTRAL,36,Beg,0.31724337874141945,1,28
CENTRAL,36,End,0.3066880795293164,1,28
CENTRAL,36,Mid,0.31192108388115974,1,28
CENTRAL,37,Beg,0.3066880795293164,1,28
CENTRAL,37,End,0.29644952108871736,1,28
CENTRAL,37,Mid,0.30152534603260855,1,28
CENTRAL,38,Beg,0.29644952108871736,1,28
CENTRAL,38,End,0.2867029931413482,1,28
CENTRAL,38,Mid,0.2915355295867975,1,28
CENTRAL,39,Beg,0.2867029931413482,1,28
CENTRAL,39,End,0.27706990108417645,1,28
CENTRAL,39,Mid,0.2818452943552733,1,28
CENTRAL,40,Beg,0.27706990108417645,1,28
CENTRAL,40,End,0.2679060330369153,1,28
CENTRAL,40,Mid,0.27244944131598475,1,28
CENTRAL,41,Beg,0.2679060330369153,1,28
CENTRAL,41,End,0.25902016605368594,1,28
CENTRAL,41,Mid,0.2634256349788419,1,28
CENTRAL,42,Beg,0.25902016605368594,1,28
CENTRAL,42,End,0.250404773720322,1,28
CENTRAL,42,Mid,0.25467604141275924,1,28
CENTRAL,43,Beg,0.250404773720322,1,28
CENTRAL,43,End,0.24205250216014085,1,28
CENTRAL,43,Mid,0.24619322092991883,1,28
CENTRAL,44,Beg,0.24205250216014085,1,28
CENTRAL,44,End,0.23395616710701944,1,28
CENTRAL,44,Mid,0.23796990491247016,1,28
CENTRAL,45,Beg,0.23395616710701944,1,28
CENTRAL,45,End,0.22610875099477404,1,28
CENTRAL,45,Mid,0.229998992893649,1,28
CENTRAL,46,Beg,0.22610875099477404,1,28
CENTRAL,46,End,0.2186602650529309,1,28
CENTRAL,46,Mid,0.22235332114296033,1,28
CENTRAL,47,Beg,0.2186602650529309,1,28
CENTRAL,47,End,0.2112870371121623,1,28
CENTRAL,47,Mid,0.21494203762222466,1,28
CENTRAL,48,Beg,0.2112870371121623,1,28
CENTRAL,48,End,0.20429317738540528,1,28
CENTRAL,48,Mid,0.20776067999501657,1,28
CENTRAL,49,Beg,0.20429317738540528,1,28
CENTRAL,49,End,0.19751552226127891,1,28
CENTRAL,49,Mid,0.20087576664618959,1,28
CENTRAL,50,Beg,0.19751552226127891,1,28
CENTRAL,50,End,0.1908035699745882,1,28
CENTRAL,50,Mid,0.19413054054642526,1,28
CENTRAL,51,Beg,0.1908035699745882,1,28
CENTRAL,51,End,0.18444308974357365,1,28
CENTRAL,51,Mid,0.18759637517877897,1,28
CENTRAL,52,Beg,0.18444308974357365,1,28
CENTRAL,52,End,0.1784191663211351,1,28
CENTRAL,52,Mid,0.181406125325863,1,28
CENTRAL,53,Beg,0.1784191663211351,1,28
CENTRAL,53,End,0.17244647717558328,1,28
CENTRAL,53,Mid,0.17540740204644792,1,28
CENTRAL,54,Beg,0.17244647717558328,1,28
CENTRAL,54,End,0.16666082061962734,1,28
CENTRAL,54,Mid,0.16952896920304372,1,28
CENTRAL,55,Beg,0.16666082061962734,1,28
CENTRAL,55,End,0.1610568033721376,1,28
CENTRAL,55,Mid,0.16383485287439428,1,28
CENTRAL,56,Beg,0.1610568033721376,1,28
CENTRAL,56,End,0.15575595413495552,1,28
CENTRAL,56,Mid,0.1583842040077015,1,28
CENTRAL,57,Beg,0.15575595413495552,1,28
CENTRAL,57,End,0.15049676298786202,1,28
CENTRAL,57,Mid,0.1531037782466413,1,28
CENTRAL,58,Beg,0.15049676298786202,1,28
CENTRAL,58,End,0.1455251591237939,1,28
CENTRAL,58,Mid,0.14799008541596467,1,28
CENTRAL,59,Beg,0.1455251591237939,1,28
CENTRAL,59,End,0.14070961643218854,1,28
CENTRAL,59,Mid,0.14309713247141692,1,28
CENTRAL,60,Beg,0.14070961643218854,1,28
CENTRAL,60,End,0.1359295263795096,1,28
CENTRAL,60,Mid,0.1382989208875827,1,28
CENTRAL,61,Beg,0.1359295263795096,1,28
CENTRAL,61,End,0.1314149727501076,1,28
CENTRAL,61,Mid,0.133653189281432,1,28
CENTRAL,62,Beg,0.1314149727501076,1,28
CENTRAL,62,End,0.1270429795916553,1,28
CENTRAL,62,Mid,0.12921048603395105,1,28
CENTRAL,63,Beg,0.1270429795916553,1,28
CENTRAL,63,End,0.12280930382061525,1,28
CENTRAL,63,Mid,0.1249082058110988,1,28
CENTRAL,64,Beg,0.12280930382061525,1,28
CENTRAL,64,End,0.11870981990450592,1,28
CENTRAL,64,Mid,0.12074216471118523,1,28
CENTRAL,65,Beg,0.11870981990450592,1,28
CENTRAL,65,End,0.11474051688895609,1,28
CENTRAL,65,Mid,0.11670829488788659,1,28
CENTRAL,66,Beg,0.11474051688895609,1,28
CENTRAL,66,End,0.11089749549108831,1,28
CENTRAL,66,Mid,0.1128026416106385,1,28
CENTRAL,67,Beg,0.11089749549108831,1,28
CENTRAL,67,End,0.10727568265441273,1,28
CENTRAL,67,Mid,0.10907155694071281,1,28
CENTRAL,68,Beg,0.10727568265441273,1,28
CENTRAL,68,End,0.10367164362267232,1,28
CENTRAL,68,Mid,0.1054582682463882,1,28
CENTRAL,69,Beg,0.10367164362267232,1,28
CENTRAL,69,End,0.10018286892731215,1,28
CENTRAL,69,Mid,0.10191232842266532,1,28
CENTRAL,70,Beg,0.10018286892731215,1,28
CENTRAL,70,End,0.09689785307697478,1,28
CENTRAL,70,Mid,0.09852667108021318,1,28
CENTRAL,71,Beg,0.09689785307697478,1,28
CENTRAL,71,End,0.09362706327729355,1,28
CENTRAL,71,Mid,0.09524841952217271,1,28
CENTRAL,72,Beg,0.09362706327729355,1,28
CENTRAL,72,End,0.09054912468940753,1,28
CENTRAL,72,Mid,0.09207523351585215,1,28
CENTRAL,73,Beg,0.09054912468940753,1,28
CENTRAL,73,End,0.08748332338906961,1,28
CENTRAL,73,Mid,0.08900302443063735,1,28
CENTRAL,74,Beg,0.08748332338906961,1,28
CENTRAL,74,End,0.08459998683042304,1,28
CENTRAL,74,Mid,0.08602957634788706,1,28
CENTRAL,75,Beg,0.08459998683042304,1,28
CENTRAL,75,End,0.08172691115878339,1,28
CENTRAL,75,Mid,0.08315104092988991,1,28
CENTRAL,76,Beg,0.08172691115878339,1,28
CENTRAL,76,End,0.0790264144275788,1,28
CENTRAL,76,Mid,0.0803653205749839,1,28
CENTRAL,77,Beg,0.0790264144275788,1,28
CENTRAL,77,End,0.07641219155458256,1,28
CENTRAL,77,Mid,0.07770831047649909,1,28
CENTRAL,78,Beg,0.07641219155458256,1,28
CENTRAL,78,End,0.07388158772704677,1,28
CENTRAL,78,Mid,0.07513623648916544,1,28
CENTRAL,79,Beg,0.07388158772704677,1,28
CENTRAL,79,End,0.07135801509434296,1,28
CENTRAL,79,Mid,0.07260883866459115,1,28
CENTRAL,80,Beg,0.07135801509434296,1,28
CENTRAL,80,End,0.06898878561467382,1,28
CENTRAL,80,Mid,0.07016340075304421,1,28
CENTRAL,81,Beg,0.06898878561467382,1,28
CENTRAL,81,End,0.06669563736716899,1,28
CENTRAL,81,Mid,0.06783252190327034,1,28
CENTRAL,82,Beg,0.06669563736716899,1,28
CENTRAL,82,End,0.0644762161161132,1,28
CENTRAL,82,Mid,0.0655765379452705,1,28
CENTRAL,83,Beg,0.0644762161161132,1,28
CENTRAL,83,End,0.0623282374964185,1,28
CENTRAL,83,Mid,0.06339312984035028,1,28
CENTRAL,84,Beg,0.0623282374964185,1,28
CENTRAL,84,End,0.06024948503683257,1,28
CENTRAL,84,Mid,0.06128004742501929,1,28
CENTRAL,85,Beg,0.06024948503683257,1,28
CENTRAL,85,End,0.05823780823604175,1,28
CENTRAL,85,Mid,0.05923510746082362,1,28
CENTRAL,86,Beg,0.05823780823604175,1,28
CENTRAL,86,End,0.05629112069030255,1,28
CENTRAL,86,Mid,0.057256191736385346,1,28
CENTRAL,87,Beg,0.05629112069030255,1,28
CENTRAL,87,End,0.05440739827134845,1,28
CENTRAL,87,Mid,0.05534124522034027,1,28
CENTRAL,88,Beg,0.05440739827134845,1,28
CENTRAL,88,End,0.052584677353295355,1,28
CENTRAL,88,Mid,0.053488274263908515,1,28
CENTRAL,89,Beg,0.052584677353295355,1,28
CENTRAL,89,End,0.05087868169946536,1,28
CENTRAL,89,Mid,0.051724646555848006,1,28
CENTRAL,90,Beg,0.05087868169946536,1,28
CENTRAL,90,End,0.04917084658552956,1,28
CENTRAL,90,Mid,0.05001747546926375,1,28
CENTRAL,91,Beg,0.04917084658552956,1,28
CENTRAL,91,End,0.047518499013039076,1,28
CENTRAL,91,Mid,0.04833761294214664,1,28
CENTRAL,92,Beg,0.047518499013039076,1,28
CENTRAL,92,End,0.045919900161386966,1,28
CENTRAL,92,Mid,0.04671236164547581,1,28
CENTRAL,93,Beg,0.045919900161386966,1,28
CENTRAL,93,End,0.04437336353369848,1,28
CENTRAL,93,Mid,0.045140009119320784,1,28
CENTRAL,94,Beg,0.04437336353369848,1,28
CENTRAL,94,End,0.04292794879657264,1,28
CENTRAL,94,Mid,0.043644672959094466,1,28
CENTRAL,95,Beg,0.04292794879657264,1,28
CENTRAL,95,End,0.04147936857753705,1,28
CENTRAL,95,Mid,0.04219744317385444,1,28
CENTRAL,96,Beg,0.04147936857753705,1,28
CENTRAL,96,End,0.04012628074158451,1,28
CENTRAL,96,Mid,0.04079721545063964,1,28
CENTRAL,97,Beg,0.04012628074158451,1,28
CENTRAL,97,End,0.038769615402308166,1,28
CENTRAL,97,Mid,0.039442115458939025,1,28
CENTRAL,98,Beg,0.038769615402308166,1,28
CENTRAL,98,End,0.03745736938557077,1,28
CENTRAL,98,Mid,0.03810784440322978,1,28
CENTRAL,99,Beg,0.03745736938557077,1,28
CENTRAL,99,End,0.03623267682124098,1,28
CENTRAL,99,Mid,0.03683993430397551,1,28
CENTRAL,100,Beg,0.03623267682124098,1,28
CENTRAL,100,End,0.03500392861873369,1,28
CENTRAL,100,Mid,0.035613003708145234,1,28
CENTRAL,101,Beg,0.03500392861873369,1,28
CENTRAL,101,End,0.033857814514745364,1,28
CENTRAL,101,Mid,0.03442610234197987,1,28
CENTRAL,102,Beg,0.033857814514745364,1,28
CENTRAL,102,End,0.03270738930471027,1,28
CENTRAL,102,Mid,0.03327763093040799,1,28
CENTRAL,103,Beg,0.03270738930471027,1,28
CENTRAL,103,End,0.031634938782152476,1,28
CENTRAL,103,Mid,0.03216669486252105,1,28
CENTRAL,104,Beg,0.031634938782152476,1,28
CENTRAL,104,End,0.030557973369420705,1,28
CENTRAL,104,Mid,0.0310917934003214,1,28
CENTRAL,105,Beg,0.030557973369420705,1,28
CENTRAL,105,End,0.029554570564649777,1,28
CENTRAL,105,Mid,0.030052084457808128,1,28
CENTRAL,106,Beg,0.029554570564649777,1,28
CENTRAL,106,End,0.028583562277603905,1,28
CENTRAL,106,Mid,0.029065011755072562,1,28
CENTRAL,107,Beg,0.028583562277603905,1,28
CENTRAL,107,End,0.02760780561617708,1,28
CENTRAL,107,Mid,0.028091447651874053,1,28
CENTRAL,108,Beg,0.02760780561617708,1,28
CENTRAL,108,End,0.02669946603642109,1,28
CENTRAL,108,Mid,0.027149837354747366,1,28
CENTRAL,109,Beg,0.02669946603642109,1,28
CENTRAL,109,End,0.025820512487788584,1,28
CENTRAL,109,Mid,0.026256311550000657,1,28
CENTRAL,110,Beg,0.025820512487788584,1,28
CENTRAL,110,End,0.024936665669620356,1,28
CENTRAL,110,Mid,0.025374741128260627,1,28
CENTRAL,111,Beg,0.024936665669620356,1,28
CENTRAL,111,End,0.024114577322834077,1,28
CENTRAL,111,Mid,0.024522176748072794,1,28
CENTRAL,112,Beg,0.024114577322834077,1,28
CENTRAL,112,End,0.023319139494046195,1,28
CENTRAL,112,Mid,0.023713523408197504,1,28
CENTRAL,113,Beg,0.023319139494046195,1,28
CENTRAL,113,End,0.02251873740226954,1,28
CENTRAL,113,Mid,0.022915444109013444,1,28
CENTRAL,114,Beg,0.02251873740226954,1,28
CENTRAL,114,End,0.021774886173278753,1,28
CENTRAL,114,Mid,0.022143688574859748,1,28
CENTRAL,115,Beg,0.021774886173278753,1,28
CENTRAL,115,End,0.021055198770445233,1,28
CENTRAL,115,Mid,0.02141201897491695,1,28
CENTRAL,116,Beg,0.021055198770445233,1,28
CENTRAL,116,End,0.020358903949457555,1,28
CENTRAL,116,Mid,0.02070412445393988,1,28
CENTRAL,117,Beg,0.020358903949457555,1,28
CENTRAL,117,End,0.019685254627607528,1,28
CENTRAL,117,Mid,0.020019245944442477,1,28
CENTRAL,118,Beg,0.019685254627607528,1,28
CENTRAL,118,End,0.01900663960145883,1,28
CENTRAL,118,Mid,0.019342971337669036,1,28
CENTRAL,119,Beg,0.01900663960145883,1,28
CENTRAL,119,End,0.018376845986644512,1,28
CENTRAL,119,Mid,0.018689090097692485,1,28
CENTRAL,120,Beg,0.018376845986644512,1,28
CENTRAL,120,End,0.01776757704729376,1,28
CENTRAL,120,Mid,0.018069643797096763,1,28
CENTRAL,121,Beg,0.01776757704729376,1,28
CENTRAL,121,End,0.017178175498460818,1,28
CENTRAL,121,Mid,0.017470390857128426,1,28
CENTRAL,122,Beg,0.017178175498460818,1,28
CENTRAL,122,End,0.016608004718385864,1,28
CENTRAL,122,Mid,0.016890684406846806,1,28
CENTRAL,0,Beg,1.0,1,29
CENTRAL,0,End,1.0,1,29
CENTRAL,0,Mid,1.0,1,29
CENTRAL,1,Beg,1.0,1,29
CENTRAL,1,End,0.9706813100452418,1,29
CENTRAL,1,Mid,0.9852316022363685,1,29
CENTRAL,2,Beg,0.9706813100452418,1,29
CENTRAL,2,End,0.9414707440692907,1,29
CENTRAL,2,Mid,0.9559644633679892,1,29
CENTRAL,3,Beg,0.9414707440692907,1,29
CENTRAL,3,End,0.9132106658963316,1,29
CENTRAL,3,Mid,0.9272330478975778,1,29
CENTRAL,4,Beg,0.9132106658963316,1,29
CENTRAL,4,End,0.8850409664781972,1,29
CENTRAL,4,Mid,0.8990154894900796,1,29
CENTRAL,5,Beg,0.8850409664781972,1,29
CENTRAL,5,End,0.8578074077548804,1,29
CENTRAL,5,Mid,0.8713177934666182,1,29
CENTRAL,6,Beg,0.8578074077548804,1,29
CENTRAL,6,End,0.8309351339252773,1,29
CENTRAL,6,Mid,0.8442643621786344,1,29
CENTRAL,7,Beg,0.8309351339252773,1,29
CENTRAL,7,End,0.8047015630008298,1,29
CENTRAL,7,Mid,0.817713153264624,1,29
CENTRAL,8,Beg,0.8047015630008298,1,29
CENTRAL,8,End,0.7793800193648631,1,29
CENTRAL,8,Mid,0.7919395935009957,1,29
CENTRAL,9,Beg,0.7793800193648631,1,29
CENTRAL,9,End,0.7544006280089551,1,29
CENTRAL,9,Mid,0.7667886123740261,1,29
CENTRAL,10,Beg,0.7544006280089551,1,29
CENTRAL,10,End,0.7303145674445951,1,29
CENTRAL,10,Mid,0.7422599061813127,1,29
CENTRAL,11,Beg,0.7303145674445951,1,29
CENTRAL,11,End,0.7068329150852937,1,29
CENTRAL,11,Mid,0.718477817775969,1,29
CENTRAL,12,Beg,0.7068329150852937,1,29
CENTRAL,12,End,0.6839470232082839,1,29
CENTRAL,12,Mid,0.6952958134335488,1,29
CENTRAL,13,Beg,0.6839470232082839,1,29
CENTRAL,13,End,0.6616481110319152,1,29
CENTRAL,13,Mid,0.6727051775864837,1,29
CENTRAL,14,Beg,0.6616481110319152,1,29
CENTRAL,14,End,0.6401947767221746,1,29
CENTRAL,14,Mid,0.6508330544085216,1,29
CENTRAL,15,Beg,0.6401947767221746,1,29
CENTRAL,15,End,0.6193049147200328,1,29
CENTRAL,15,Mid,0.6296632207792804,1,29
CENTRAL,16,Beg,0.6193049147200328,1,29
CENTRAL,16,End,0.5989689257786298,1,29
CENTRAL,16,Mid,0.6090520499097626,1,29
CENTRAL,17,Beg,0.5989689257786298,1,29
CENTRAL,17,End,0.5794360935315415,1,29
CENTRAL,17,Mid,0.589121561734039,1,29
CENTRAL,18,Beg,0.5794360935315415,1,29
CENTRAL,18,End,0.5601757232255801,1,29
CENTRAL,18,Mid,0.5697245235699759,1,29
CENTRAL,19,Beg,0.5601757232255801,1,29
CENTRAL,19,End,0.5419452861506625,1,29
CENTRAL,19,Mid,0.550985111067569,1,29
CENTRAL,20,Beg,0.5419452861506625,1,29
CENTRAL,20,End,0.5239672156633152,1,29
CENTRAL,20,Mid,0.5328804393353365,1,29
CENTRAL,21,Beg,0.5239672156633152,1,29
CENTRAL,21,End,0.5067333895941665,1,29
CENTRAL,21,Mid,0.5152782580599431,1,29
CENTRAL,22,Beg,0.5067333895941665,1,29
CENTRAL,22,End,0.48998091988048964,1,29
CENTRAL,22,Mid,0.49828675716650167,1,29
CENTRAL,23,Beg,0.48998091988048964,1,29
CENTRAL,23,End,0.4736996514849347,1,29
CENTRAL,23,Mid,0.4817715132525538,1,29
CENTRAL,24,Beg,0.4736996514849347,1,29
CENTRAL,24,End,0.4581152241162543,1,29
CENTRAL,24,Mid,0.46584227159395103,1,29
CENTRAL,25,Beg,0.4581152241162543,1,29
CENTRAL,25,End,0.4429748295306473,1,29
CENTRAL,25,Mid,0.4504814239325436,1,29
CENTRAL,26,Beg,0.4429748295306473,1,29
CENTRAL,26,End,0.4282684173539831,1,29
CENTRAL,26,Mid,0.4355595586951809,1,29
CENTRAL,27,Beg,0.4282684173539831,1,29
CENTRAL,27,End,0.41398607086003564,1,29
CENTRAL,27,Mid,0.42106669231111277,1,29
CENTRAL,28,Beg,0.41398607086003564,1,29
CENTRAL,28,End,0.4003394589486624,1,29
CENTRAL,28,Mid,0.40710558780295475,1,29
CENTRAL,29,Beg,0.4003394589486624,1,29
CENTRAL,29,End,0.38687232335568755,1,29
CENTRAL,29,Mid,0.3935482900667057,1,29
CENTRAL,30,Beg,0.38687232335568755,1,29
CENTRAL,30,End,0.37401440080785053,1,29
CENTRAL,30,Mid,0.3803890379716777,1,29
CENTRAL,31,Beg,0.37401440080785053,1,29
CENTRAL,31,End,0.3617453753768312,1,29
CENTRAL,31,Mid,0.3678287370728074,1,29
CENTRAL,32,Beg,0.3617453753768312,1,29
CENTRAL,32,End,0.3496311070257879,1,29
CENTRAL,32,Mid,0.3556366629784684,1,29
CENTRAL,33,Beg,0.3496311070257879,1,29
CENTRAL,33,End,0.33808005617817205,1,29
CENTRAL,33,Mid,0.34380707425082874,1,29
CENTRAL,34,Beg,0.33808005617817205,1,29
CENTRAL,34,End,0.32667286850871463,1,29
CENTRAL,34,Mid,0.3323275217873338,1,29
CENTRAL,35,Beg,0.32667286850871463,1,29
CENTRAL,35,End,0.3158038319814118,1,29
CENTRAL,35,Mid,0.32119237799084205,1,29
CENTRAL,36,Beg,0.3158038319814118,1,29
CENTRAL,36,End,0.30526095077628257,1,29
CENTRAL,36,Mid,0.31048764550210234,1,29
CENTRAL,37,Beg,0.30526095077628257,1,29
CENTRAL,37,End,0.2952247247872679,1,29
CENTRAL,37,Mid,0.3002008997008966,1,29
CENTRAL,38,Beg,0.2952247247872679,1,29
CENTRAL,38,End,0.28530530636659296,1,29
CENTRAL,38,Mid,0.290222639627622,1,29
CENTRAL,39,Beg,0.28530530636659296,1,29
CENTRAL,39,End,0.2758690587969496,1,29
CENTRAL,39,Mid,0.2805475117286328,1,29
CENTRAL,40,Beg,0.2758690587969496,1,29
CENTRAL,40,End,0.26671907537376705,1,29
CENTRAL,40,Mid,0.2712554889519358,1,29
CENTRAL,41,Beg,0.26671907537376705,1,29
CENTRAL,41,End,0.2578476059737328,1,29
CENTRAL,41,Mid,0.262245829428522,1,29
CENTRAL,42,Beg,0.2578476059737328,1,29
CENTRAL,42,End,0.24924707813938493,1,29
CENTRAL,42,Mid,0.25351087233921216,1,29
CENTRAL,43,Beg,0.24924707813938493,1,29
CENTRAL,43,End,0.24091009406519057,1,29
CENTRAL,43,Mid,0.24504313301954236,1,29
CENTRAL,44,Beg,0.24091009406519057,1,29
CENTRAL,44,End,0.23282942760041242,1,29
CENTRAL,44,Mid,0.2368352999541239,1,29
CENTRAL,45,Beg,0.23282942760041242,1,29
CENTRAL,45,End,0.22515954878900302,1,29
CENTRAL,45,Mid,0.2289623743397825,1,29
CENTRAL,46,Beg,0.22515954878900302,1,29
CENTRAL,46,End,0.21756716488761124,1,29
CENTRAL,46,Mid,0.22133080372464461,1,29
CENTRAL,47,Beg,0.21756716488761124,1,29
CENTRAL,47,End,0.21036542523917082,1,29
CENTRAL,47,Mid,0.21393599313734735,1,29
CENTRAL,48,Beg,0.21036542523917082,1,29
CENTRAL,48,End,0.20338631648694117,1,29
CENTRAL,48,Mid,0.2068464381022887,1,29
CENTRAL,49,Beg,0.20338631648694117,1,29
CENTRAL,49,End,0.196474863471009,1,29
CENTRAL,49,Mid,0.19990072226893826,1,29
CENTRAL,50,Beg,0.196474863471009,1,29
CENTRAL,50,End,0.1899253293864787,1,29
CENTRAL,50,Mid,0.19317234056897176,1,29
CENTRAL,51,Beg,0.1899253293864787,1,29
CENTRAL,51,End,0.18372235565731285,1,29
CENTRAL,51,Mid,0.18679809665485064,1,29
CENTRAL,52,Beg,0.18372235565731285,1,29
CENTRAL,52,End,0.1775721390519141,1,29
CENTRAL,52,Mid,0.18062107209770836,1,29
CENTRAL,53,Beg,0.1775721390519141,1,29
CENTRAL,53,End,0.17161451424398735,1,29
CENTRAL,53,Mid,0.174567913393785,1,29
CENTRAL,54,Beg,0.17161451424398735,1,29
CENTRAL,54,End,0.16584392764680594,1,29
CENTRAL,54,Mid,0.168704549682045,1,29
CENTRAL,55,Beg,0.16584392764680594,1,29
CENTRAL,55,End,0.16038552018464755,1,29
CENTRAL,55,Mid,0.16309189006538008,1,29
CENTRAL,56,Beg,0.16038552018464755,1,29
CENTRAL,56,End,0.15497000902450128,1,29
CENTRAL,56,Mid,0.15765451313049736,1,29
CENTRAL,57,Beg,0.15497000902450128,1,29
CENTRAL,57,End,0.1498506331629552,1,29
CENTRAL,57,Mid,0.15238882496295586,1,29
CENTRAL,58,Beg,0.1498506331629552,1,29
CENTRAL,58,End,0.1448919571119883,1,29
CENTRAL,58,Mid,0.14735043777828144,1,29
CENTRAL,59,Beg,0.1448919571119883,1,29
CENTRAL,59,End,0.1399697874659785,1,29
CENTRAL,59,Mid,0.14240960797114313,1,29
CENTRAL,60,Beg,0.1399697874659785,1,29
CENTRAL,60,End,0.13532104683661061,1,29
CENTRAL,60,Mid,0.13762579033522065,1,29
CENTRAL,61,Beg,0.13532104683661061,1,29
CENTRAL,61,End,0.13081910403219923,1,29
CENTRAL,61,Mid,0.1330510357113565,1,29
CENTRAL,62,Beg,0.13081910403219923,1,29
CENTRAL,62,End,0.12645958985116795,1,29
CENTRAL,62,Mid,0.12862087793437418,1,29
CENTRAL,63,Beg,0.12645958985116795,1,29
CENTRAL,63,End,0.12223825613699033,1,29
CENTRAL,63,Mid,0.12433100874361878,1,29
