cd_choc_s2,cd_choc_s2_gse,cd_choc_s2_passif_prst,cd_choc_s2_passif_ic_fgx,scenario,period,evenement,cd_societe,cd_canton,cd_prtf_ifrs17,cd_fampdt,cd_cnt,nb_cnt,cd_asse_sexe,dt_asse_naiss,dt_cnt_effet,mt_pm_eu,cd_hrg_eu,mt_pm_uc,cd_hrg_uc,cd_prst_rt_cat,cd_capitalisation,tmg,tmg_type,taf,tfgse,tfgse_uc,cd_hyp_mort_exp,cd_hyp_mort_prov,tx_prst_chgt,tx_action_t1,tx_action_t2,tx_action_strat,tx_immobilier,nb_asse_age_annee,nb_asse_age_mois,nb_cnt_anciennete_annee,nb_cnt_anciennete_mois,tmg_brt,generation,mt_pm_eu_av,mt_pm_uc_av,nb_cnt_av,tx_prst_rt,tx_prst_dc_asse_exp,tx_prst_chgt_right,tx_fgx_prst_eu,tx_fgx_pm_eu,tx_fgx_prst_uc,tx_fgx_pm_uc,tx_ic_eu,tx_ic_eu_brt,tx_ic_uc,tx_ic_eu_demi_periode,tx_ic_eu_brt_demi_periode,tx_ic_uc_demi_periode,taf_right,tfgse_right,facteur_inflation_cum,mt_prst_rt_eu_brt,mt_prst_rt_uc_brt,mt_prst_dc_eu_brt,mt_prst_dc_uc_brt,mt_ic_eu_rest,mt_ic_uc_rest,mt_ic_eu_sort,mt_ic_uc_sort,mt_prst_rt_eu_chgt,mt_prst_rt_uc_chgt,mt_prst_dc_eu_chgt,mt_prst_dc_uc_chgt,mt_prst_rt_eu_net,mt_prst_rt_uc_net,mt_prst_dc_eu_net,mt_prst_dc_uc_net,mt_prst_tot_eu_brt,mt_prst_tot_eu_net,mt_prst_tot_eu_chgt,mt_prst_tot_uc_brt,mt_prst_tot_uc_net,mt_prst_tot_uc_chgt,mt_fgx_pm_eu,mt_fgx_pm_uc,mt_fgx_prst_eu,mt_fgx_prst_uc,mt_fgse_eu,mt_fgse_uc,mt_fuite_vc_eu,mt_fuite_vc_uc
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,29,1.0,H,1962-03-31,2015-12-31,491387.98337298434,30001,248946.6989345572,31001,6,ncapi,0.0,net,0.9,0.008,0.0105,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,60,729,7,84,0.008888888888888889,1962,533694.0,133424.0,1.0,0.04,0.040906432,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.008888888888888889,1.0264701168311514,0.0,0.004434611554624324,0.4235413997601727,0.9,0.008,1.282431995017234,21347.760000000002,7597.383508864051,20958.25662701568,7458.764445198448,0.0,77227.35470061918,0.0,3217.8064458591375,426.95520000000005,151.94767017728103,419.1651325403136,149.17528890396895,20920.8048,7445.43583868677,20539.091494475364,7309.589156294479,42306.01662701568,41459.896294475366,846.1203325403137,15056.147954062499,14755.02499498125,301.12295908125,412.76590603330686,209.11522710502805,1011.1137973856747,359.8419361020937,3931.103866983875,1991.5735914764578,0.0,50133.68574214139
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,30,1.0,H,1962-06-30,2004-12-31,7619.485858157262,30001,3755.918762406041,31001,6,ncapi,0.0275,net,1.0,0.0104,0.0129,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,60,726,18,216,0.0379,1962,8054.0,2013.0,1.0,0.04,0.040906432,0.02,0.0239,0.00084,0.0239,0.00084,0.0275,0.0379,1.0264701168311514,0.01365674663566474,0.01877377272876446,0.4235413997601727,1.0,0.0104,1.282431995017234,326.55965749614575,114.62355350868911,320.601370159425,112.53217433283724,107.03382009250363,1165.1476871653256,4.4597425038543275,48.54782029855536,6.531193149922915,2.2924710701737823,6.4120274031885005,2.250643486656745,320.02846434622285,112.33108243851532,314.1893427562365,110.2815308461805,647.1610276555707,634.2178071024593,12.943220553111416,227.15572784152636,222.61261328469584,4.543114556830528,6.4003681208521,3.1549717604210747,15.467148560968141,5.42902189541248,79.24265292483551,39.06155512902282,101.15332321647384,756.3789827836858
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,31,1.0,H,1962-06-30,2001-12-31,9779.07147429888,30001,4953.782570386506,31001,1,ncapi,0.0,net,0.95,0.0036,0.0061,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,60,726,21,252,0.0037894736842105266,1962,10621.0,2655.0,1.0,0.04,0.040906432,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.0037894736842105266,1.0264701168311514,0.0,0.001892945221299902,0.4235413997601727,0.95,0.0036,1.282431995017234,424.84000000000003,151.18009665453033,417.08852570112,148.42172024524731,0.0,1536.7447140705112,0.0,64.03102975293811,8.4968,3.0236019330906068,8.3417705140224,2.9684344049049463,416.3432,148.1564947214397,408.74675518709756,145.45328584034237,841.92852570112,825.0899551870975,16.8385705140224,299.60181689977765,293.6097805617821,5.992036337995553,8.21442003841106,4.1611773591246655,20.12209176425677,7.160483423904686,35.20465730747597,17.833617253391424,0.0,997.6086434628346
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,32,1.0,H,1962-10-31,2002-12-31,584.2790343507456,30001,294.80137330360384,31001,6,ncapi,0.0025,net,1.0,0.0107,0.0132,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,60,722,20,240,0.0132,1962,633.0,158.0,1.0,0.04,0.040906432,0.02,0.0239,0.00084,0.0239,0.00084,0.0025,0.0132,1.0264701168311514,0.00124921972503933,0.006578362572929652,0.4235413997601727,1.0,0.0107,1.282431995017234,25.351630243437995,8.996781646484292,24.889073727416154,8.832629679378185,0.760074157488153,91.45222780532612,0.03166975656200634,3.810509491888589,0.5070326048687599,0.17993563292968584,0.4977814745483231,0.1766525935875637,24.844597638569237,8.816846013554606,24.39129225286783,8.65597708579062,50.24070397085415,49.23588989143707,1.004814079417083,17.829411325862477,17.472823099345227,0.35658822651724953,0.49079438885462634,0.24763315357502724,1.2007528249034143,0.42612293068811324,6.251785667552978,3.154374694348561,0.7279944075496587,59.36804733225162
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,33,1.0,H,1963-12-31,2020-12-31,54414.0897864,30001,27566.19326612873,31001,6,ncapi,0.0,net,0.9,0.01,0.0125,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,59,708,2,24,0.011111111111111112,1963,58750.0,14687.0,1.0,0.04,0.035211174,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.011111111111111112,1.0264701168311514,0.0,0.0055402085998903505,0.4235413997601727,0.9,0.01,1.282431995017234,2350.0,836.3021015311064,1985.9102136,706.7322915258587,0.0,8501.005504916611,0.0,354.2085627048587,47.0,16.72604203062213,39.718204272,14.134645830517174,2303.0,819.5760595004842,1946.1920093279998,692.5976456953415,4335.9102136,4249.192009328,86.71820427200001,1543.0343930569652,1512.1737051958257,30.860687861139304,45.707835420576004,23.155602343548132,103.62825410504001,36.87852199406147,544.140897864,275.66193266128727,0.0,5567.013591564224
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,34,1.0,H,1963-03-31,1995-12-31,90803.2367873663,30001,44021.07284426929,31001,2,ncapi,0.045,net,0.9,0.004,0.0065,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,59,717,27,324,0.05444444444444445,1963,93817.0,23454.0,1.0,0.04,0.035211174,0.02,0.0239,0.00084,0.0239,0.00084,0.045,0.05444444444444445,1.0264701168311514,0.022252415013043647,0.026861453383290934,0.4235413997601727,0.9,0.004,1.282431995017234,3836.186192771149,1335.5095995990036,3241.8388687214983,1128.5966613636201,2048.7457734924346,13575.446524975432,85.36440722885166,565.6436052073103,76.72372385542297,26.710191991980075,64.83677737442997,22.571933227272403,3759.462468915726,1308.7994076070236,3177.0020913470685,1106.0247281363477,7078.025061492647,6936.464560262794,141.56050122985295,2464.1062609626238,2414.8241357433712,49.28212521925248,76.2747189013877,36.977701189186206,169.16479896967428,58.89213963700671,363.2129471494652,176.08429137707716,1930.1516681376525,8890.088975049177
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,35,1.0,H,1963-04-30,2018-12-31,2558312.4690573774,30001,1296085.9420153238,31001,4,ncapi,0.0,net,0.9,0.008,0.0105,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,59,716,4,48,0.008888888888888889,1963,2762168.0,690542.0,1.0,0.04,0.035211174,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.008888888888888889,1.0264701168311514,0.0,0.004434611554624324,0.4235413997601727,0.9,0.008,1.282431995017234,110486.72,39320.60501092757,93368.8109426227,33228.591955801014,0.0,399693.6980578829,0.0,16653.90408574516,2209.7344000000003,786.4121002185514,1867.376218852454,664.5718391160203,108276.9856,38534.19291070902,91501.43472377025,32564.020116684995,203855.5309426227,199778.42032377026,4077.1106188524545,72549.19696672857,71098.21302739401,1450.9839393345717,2148.982474008197,1088.712191292872,4872.147189528682,1733.925807504813,20466.499752459018,10368.68753612259,0.0,261745.53683842428
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,36,1.0,H,1963-06-30,1995-12-31,41152.22224889166,30001,20773.65200990759,31001,2,ncapi,0.0036,net,0.9,0.004,0.0065,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,59,714,27,324,0.008444444444444444,1963,44272.0,11068.0,1.0,0.04,0.035211174,0.02,0.0239,0.00084,0.0239,0.00084,0.0036,0.008444444444444444,1.0264701168311514,0.0017983829094554427,0.004213346079628977,0.4235413997601727,0.9,0.004,1.282431995017234,1774.0647203266965,630.2302485018237,1499.2056373124312,532.5875265614628,76.57074415928112,6406.286438919932,3.1904476733033866,266.9286016216642,35.481294406533934,12.604604970036474,29.984112746248627,10.651750531229256,1738.5834259201627,617.6256435317872,1469.2215245661826,521.9357760302336,3273.2703576391277,3207.804950486345,65.46540715278256,1162.8177750632865,1139.5614195620208,23.25635550126573,34.56786668906899,17.449867688322374,78.23116154757516,27.791344824012548,164.60888899556664,83.09460803963036,73.73141469820257,4195.2547444292795
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_1,37,1.0,H,1963-07-31,2016-12-31,3192823.3610413577,30001,1617540.7515954515,31001,3,ncapi,0.0,net,0.9,0.006,0.0085,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,59,713,6,72,0.006666666666666666,1963,3447239.0,861810.0,1.0,0.04,0.035211174,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.006666666666666666,1.0264701168311514,0.0,0.0033277962194939725,0.4235413997601727,0.9,0.006,1.282431995017234,137889.56,49072.88854909258,116526.07895864255,41469.936417232944,0.0,498825.59775258286,0.0,20784.399906357667,2757.7912,981.4577709818517,2330.521579172851,829.3987283446589,135131.7688,48091.43077811073,114195.5573794697,40640.53768888828,254415.63895864255,249327.3261794697,5088.312779172851,90542.82496632553,88731.96846699901,1810.8564993265106,2681.9716232747405,1358.7342313401793,6080.533771111557,2163.97351669518,19156.940166248147,9705.244509572709,4.656612873077393e-10,326663.5789028364
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,38,1.0,H,1963-07-31,1995-12-31,41655.722351376004,30001,21103.988362793723,31001,2,ncapi,0.0,net,0.9,0.004,0.0065,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,59,713,27,324,0.0044444444444444444,1963,44975.0,11244.0,1.0,0.04,0.035211174,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.0044444444444444444,1.0264701168311514,0.0,0.002219758558194007,0.4235413997601727,0.9,0.004,1.282431995017234,1799.0,640.2519799561353,1520.277648624,541.0565728819197,0.0,6508.157274956245,0.0,271.17321978984387,35.980000000000004,12.805039599122706,30.40555297248,10.821131457638394,1763.02,627.4469403570126,1489.8720956515199,530.2354414242812,3319.277648624,3252.89209565152,66.38555297248,1181.308552838055,1157.6823817812938,23.626171056761102,34.990806775155846,17.72735022474673,79.33073580211361,28.233274412829516,166.62288940550403,84.4159534511749,7.275957614183426e-12,4261.966420885688
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,39,1.0,H,1963-09-30,2016-12-31,678520.0816059476,30001,343750.6364888458,31001,4,ncapi,0.0,net,0.9,0.0078,0.0103,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,59,711,6,72,0.008666666666666666,1963,732587.0,183147.0,1.0,0.04,0.035211174,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.008666666666666666,1.0264701168311514,0.0,0.004323984910579837,0.4235413997601727,0.9,0.0078,1.282431995017234,29303.48,10428.693469675054,24763.43839405248,8812.956968481409,0.0,106007.60231558267,0.0,4416.983429815945,586.0696,208.5738693935011,495.2687678810496,176.25913936962817,28717.4104,10220.119600281552,24268.169626171428,8636.697829111781,54066.91839405248,52985.58002617143,1081.3383678810496,19241.650438156463,18856.817429393333,384.83300876312927,569.956868548996,288.75053465063047,1292.1993496178543,459.8754454719395,5292.456636526391,2681.2549646129974,0.0,69420.7011816036
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,40,1.0,H,1964-05-31,2002-12-31,236.26537451774402,30001,118.92575844749429,31001,6,ncapi,0.0025,net,1.0,0.0088,0.0113,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,58,703,20,240,0.011300000000000001,1964,253.0,63.0,1.0,0.04,0.02965998,0.02,0.0239,0.00084,0.0239,0.00084,0.0025,0.011300000000000001,1.0264701168311514,0.00124921972503933,0.0056341282991543284,0.4235413997601727,1.0,0.0088,1.282431995017234,10.132642103617398,3.5873243273956352,7.212815091370799,2.553599227297632,0.3037895131824688,36.46512880845282,0.012657896382602866,1.5193803670188673,0.20265284207234796,0.0717464865479127,0.14425630182741597,0.05107198454595264,9.92998926154505,3.5155778408477225,7.068558789543383,2.5025272427516794,17.345457194988196,16.998548051088434,0.3469091438997639,6.140923554693267,6.018105083599401,0.12281847109386534,0.19846291459490498,0.0998976370958952,0.4145564269602179,0.1467680729571691,2.0791352957561475,1.04654667433795,0.29438430316716335,24.082172826715876
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,41,1.0,H,1964-06-30,2019-12-31,117161.8038484608,30001,59355.279728008936,31001,4,ncapi,0.0,net,0.9,0.0076,0.0101,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,58,702,3,36,0.008444444444444444,1964,125774.0,31443.0,1.0,0.04,0.02965998,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.008444444444444444,1.0264701168311514,0.0,0.004213346079628977,0.4235413997601727,0.9,0.0076,1.282431995017234,5030.96,1790.4164893063644,3581.2361515392,1274.4892143479276,0.0,18199.572144828282,0.0,758.3155060345118,100.6192,35.80832978612729,71.624723030784,25.489784286958553,4930.3408,1754.608159520237,3509.611428508416,1248.999430060969,8612.1961515392,8439.952228508417,172.243923030784,3064.9057036542918,3003.607589581206,61.29811407308584,98.41591523270708,49.85843497152751,205.83148802178687,73.25124631733757,890.4297092483021,451.1001259328679,0.0,12019.297780800436
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,42,1.0,H,1965-05-31,2011-12-31,665885.1460956864,30001,337349.08745116356,31001,1,ncapi,0.0,net,0.96,0.008,0.0105,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,57,691,11,132,0.008333333333333333,1965,711932.0,177983.0,1.0,0.04,0.025707005,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.008333333333333333,1.0264701168311514,0.0,0.004158022092804581,0.4235413997601727,0.96,0.008,1.282431995017234,28477.28,10134.646758140592,17569.5739043136,6252.753957234097,0.0,103018.6193764263,0.0,4292.442474017761,569.5456,202.69293516281186,351.39147808627206,125.05507914468194,27907.734399999998,9931.95382297778,17218.18242622733,6127.698878089414,46046.8539043136,45125.91682622733,920.9370780862721,16387.40071537469,16059.652701067196,327.7480143074938,559.3435227203765,283.3732334589774,1100.519808313095,391.6588770974551,5327.081168765491,2698.792699609309,0.0,68442.42631609418
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,43,1.0,H,1965-06-30,1998-12-31,968.9928411072,30001,490.90875898176427,31001,6,ncapi,0.0,net,0.85,0.0089,0.0114,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,57,690,24,288,0.010470588235294119,1965,1036.0,259.0,1.0,0.04,0.025707005,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.010470588235294119,1.0264701168311514,0.0,0.005221661244570575,0.4235413997601727,0.85,0.0089,1.282431995017234,41.44,14.74788890151539,25.5671588928,9.098977289536816,0.0,149.91219621252824,0.0,6.246341508855352,0.8288,0.2949577780303078,0.511343177856,0.1819795457907363,40.6112,14.452931123485083,25.055815714944,8.916997743746078,67.00715889279999,65.667015714944,1.340143177856,23.846866191052207,23.36992886723116,0.47693732382104415,0.813953986530048,0.412363357544682,1.6014710975379198,0.5699401019661477,8.62403628585408,4.369087954937702,0.0,99.59708745143286
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,44,1.0,H,1965-09-30,1995-12-31,238011.204900144,30001,120579.70084997259,31001,1,ncapi,0.0,net,0.96,0.0036,0.0061,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,57,687,27,324,0.00375,1965,254470.0,63617.0,1.0,0.04,0.025707005,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.00375,1.0264701168311514,0.0,0.0018732454756937855,0.4235413997601727,0.96,0.0036,1.282431995017234,10178.800000000001,3622.4573291417164,6279.995099856,2234.9406881407863,0.0,36822.2555461483,0.0,1534.2606477561799,203.57600000000002,72.44914658283433,125.59990199712,44.698813762815725,9975.224000000002,3550.0081825588823,6154.39519785888,2190.2418743779704,16458.795099856,16129.619197858883,329.17590199712004,5857.398017282503,5740.250056936853,117.14796034565006,199.92941211612097,101.28694871397698,393.36520288655845,139.99181261305182,856.8403376405183,434.0869230599013,0.0,24463.582673350626
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,45,1.0,H,1965-11-30,2005-12-31,4966.088310674399,30001,2454.5437949088214,31001,6,ncapi,0.025,net,1.0,0.0107,0.0132,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,57,685,17,204,0.0357,1965,5180.0,1295.0,1.0,0.04,0.025707005,0.02,0.0239,0.00084,0.0239,0.00084,0.025,0.0357,1.0264701168311514,0.01242283656582921,0.017693470549948964,0.4235413997601727,1.0,0.0107,1.282431995017234,209.77401173643983,73.73944450757695,129.4238776458892,45.494886447684074,62.54371832544312,749.5609810626412,2.605988263560134,31.231707544276738,4.195480234728796,1.474788890151539,2.588477552917784,0.9098977289536815,205.57853150171104,72.2646556174254,126.83540009297143,44.58498871873039,339.19788938232904,332.4139315946825,6.78395778764658,119.23433095526102,116.84964433615579,2.3846866191052203,4.171514180966495,2.06181678772341,8.106829556237665,2.8497005098307384,53.13714492421606,26.26361860552439,60.136493467723994,497.9854372571647
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,46,1.0,H,1966-12-31,2001-12-31,11173.54042644365,30001,5495.836352765256,31001,6,ncapi,0.03,net,1.0,0.0107,0.0132,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,56,672,21,252,0.0407,1966,11540.0,2885.0,1.0,0.04,0.020788426,0.02,0.0239,0.00084,0.0239,0.00084,0.03,0.0407,1.0264701168311514,0.014889156509221957,0.020147048223931208,0.4235413997601727,1.0,0.0107,1.282431995017234,468.4728346446568,164.27667753232393,233.73150854449642,81.96128530575788,167.40396852823568,1669.8713747997836,6.97516535534316,69.57797394999098,9.369456692893136,3.2855335506464787,4.6746301708899285,1.6392257061151576,459.10337795176366,160.99114398167745,229.05687837360648,80.32205959964273,702.2043431891532,688.1602563253701,14.044086863783065,246.2379628380818,241.31320358132018,4.924759256761636,9.385773958212665,4.616502536322815,16.782683802220763,5.885087311830156,119.55688256294704,58.80544897458824,161.36563574922366,1117.6249668535638
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,47,1.0,H,1966-05-31,1998-12-31,2747143.445935743,30001,1391751.501201653,31001,2,ncapi,0.0,net,0.9,0.0036,0.0061,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,56,679,24,288,0.004,1966,2922359.0,730590.0,1.0,0.04,0.020788426,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.004,1.0264701168311514,0.0,0.001998003990027808,0.4235413997601727,0.9,0.0036,1.282431995017234,116894.36,41601.00445003138,58321.194064256626,20755.66566084355,0.0,422873.9437486911,0.0,17619.74765619549,2337.8872,832.0200890006276,1166.4238812851324,415.11331321687106,114556.4728,40768.98436103075,57154.77018297149,20340.55234762668,175215.55406425663,171711.24298297148,3504.311081285133,62356.67011087493,61109.536708657426,1247.1334022174988,2307.600494586024,1169.0712610093885,4187.651742135734,1490.3244156499109,9889.716405368674,5010.305404325951,-4.656612873077393e-10,283024.4799076414
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,48,1.0,H,1966-06-30,1996-12-31,242302.31164288594,30001,122314.26708435063,31001,2,ncapi,0.0036,net,0.9,0.0036,0.0061,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,56,678,26,312,0.008,1966,256832.0,64208.0,1.0,0.04,0.020788426,0.02,0.0239,0.00084,0.0239,0.00084,0.0036,0.008,1.0264701168311514,0.0017983829094554427,0.003992031840890586,0.4235413997601727,0.9,0.0036,1.282431995017234,10291.75529117605,3656.109847832047,5134.785438737323,1824.1144564686663,444.2044037747672,37164.33318306569,18.508516823948646,1548.513882627738,205.83510582352102,73.12219695664093,102.69570877474645,36.48228912937333,10085.92018535253,3582.987650875406,5032.089729962576,1787.632167339293,15426.540729913373,15118.009915315106,308.53081459826745,5480.224304300713,5370.619818214699,109.60448608601426,203.5339417800242,102.74398435085453,368.69432344492964,130.97736087278705,872.2883219143894,440.33136150366227,434.1394522005867,24873.644322957916
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,49,1.0,H,1967-05-31,2012-12-31,634409.0125753151,30001,321402.72645805863,31001,1,ncapi,0.0,net,0.9,0.008,0.0105,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,55,667,10,120,0.008888888888888889,1967,672820.0,168205.0,1.0,0.04,0.017801609,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.008888888888888889,1.0264701168311514,0.0,0.004434611554624324,0.4235413997601727,0.9,0.008,1.282431995017234,26912.8,9577.871245866394,11498.187424684798,4092.036455310153,0.0,97358.99986072707,0.0,4056.6249941969677,538.256,191.5574249173279,229.96374849369596,81.84072910620306,26374.543999999998,9386.313820949066,11268.223676191103,4010.19572620395,38410.9874246848,37642.7676761911,768.219748493696,13669.907701176548,13396.509547153017,273.39815402353094,532.9035705632647,269.97829022476924,918.0225994499667,326.7107940581195,5075.27210060252,2571.221811664469,-1.1641532182693481e-10,65452.00930431113
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,50,1.0,H,1967-10-31,2006-12-31,11281.770375433403,30001,5701.767104133926,31001,6,ncapi,0.0025,net,1.0,0.0106,0.0131,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,55,662,16,192,0.0131,1967,11935.0,2984.0,1.0,0.04,0.017801609,0.02,0.0239,0.00084,0.0239,0.00084,0.0025,0.0131,1.0264701168311514,0.00124921972503933,0.006528688115743808,0.4235413997601727,1.0,0.0106,1.282431995017234,477.99637749673377,169.91390147537422,204.21851077471806,72.59378010549923,14.330940078390372,1727.1737200702096,0.5971225032662666,71.96557166959222,9.559927549934676,3.3982780295074844,4.084370215494361,1.4518756021099848,468.4364499467991,166.51562344586674,200.13414055922368,71.14190450338926,682.2148882714519,668.5705905060228,13.644297765429037,242.50768158087345,237.657527949256,4.850153631617469,9.47668711536406,4.7894843674724985,16.3049358296877,5.795933589782876,119.58676597959408,60.43873130381962,14.057201123197956,1161.1354939749972
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,25,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,51,1.0,H,1968-12-31,2009-12-31,176072.8267531008,30001,89200.62237520548,31001,6,ncapi,0.0,net,0.85,0.0099,0.0124,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,54,648,13,156,0.011647058823529413,1968,186210.0,46552.0,1.0,0.04,0.015041112,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.011647058823529413,1.0264701168311514,0.0,0.005806670699458616,0.4235413997601727,0.85,0.0099,1.282431995017234,7448.400000000001,2650.7479696654227,2688.7732468992003,956.8847302922453,0.0,26944.83613160469,0.0,1122.7015054835304,148.96800000000002,53.01495939330846,53.775464937984005,19.137694605844906,7299.432000000001,2597.7330102721144,2634.9977819612163,937.7470356864004,10137.173246899201,9934.429781961217,202.74346493798402,3607.632699957668,3535.480045958515,72.15265399915336,147.90117447260468,74.92852279517261,242.27844060089092,86.22242152898828,1743.120984855698,883.0861615145343,0.0,18188.71743807492
