cd_table,generation,age,sexe,qx
TGHTGF05,1919,113,F,0.516129032
TGHTGF05,1919,114,F,0.533333333
TGHTGF05,1919,115,F,0.571428571
TGHTGF05,1919,116,F,0.666666667
TGHTGF05,1919,117,F,0
TGHTGF05,1919,118,F,1
TGHTGF05,1919,119,F,0
TGHTGF05,1919,120,F,0
TGHTGF05,1920,76,F,0.01562
TGHTGF05,1920,77,F,0.018031654
TGHTGF05,1920,78,F,0.020183524
TGHTGF05,1920,79,F,0.023027705
TGHTGF05,1920,80,F,0.026175012
TGHTGF05,1920,81,F,0.03006359
TGHTGF05,1920,82,F,0.034588101
TGHTGF05,1920,83,F,0.039702763
TGHTGF05,1920,84,F,0.045441643
TGHTGF05,1920,85,F,0.051496541
TGHTGF05,1920,86,F,0.058381724
TGHTGF05,1920,87,F,0.065910045
TGHTGF05,1920,88,F,0.07575241
TGHTGF05,1920,89,F,0.08494584
TGHTGF05,1920,90,F,0.096166532
TGHTGF05,1920,91,F,0.106986457
TGHTGF05,1920,92,F,0.121029809
TGHTGF05,1920,93,F,0.133278231
TGHTGF05,1920,94,F,0.14614376
TGHTGF05,1920,95,F,0.159674717
TGHTGF05,1920,96,F,0.173775803
TGHTGF05,1920,97,F,0.18855879
TGHTGF05,1920,98,F,0.203940032
TGHTGF05,1920,99,F,0.219922179
TGHTGF05,1920,100,F,0.236432562
TGHTGF05,1920,101,F,0.253592893
TGHTGF05,1920,102,F,0.271311045
TGHTGF05,1920,103,F,0.28945472
TGHTGF05,1920,104,F,0.30831643
TGHTGF05,1920,105,F,0.327956989
TGHTGF05,1920,106,F,0.347636364
TGHTGF05,1920,107,F,0.367892977
TGHTGF05,1920,108,F,0.388007055
TGHTGF05,1920,109,F,0.412103746
TGHTGF05,1920,110,F,0.431372549
TGHTGF05,1920,111,F,0.456896552
TGHTGF05,1920,112,F,0.476190476
TGHTGF05,1920,113,F,0.484848485
TGHTGF05,1920,114,F,0.529411765
TGHTGF05,1920,115,F,0.5
TGHTGF05,1920,116,F,0.5
TGHTGF05,1920,117,F,0.5
TGHTGF05,1920,118,F,1
TGHTGF05,1920,119,F,0
TGHTGF05,1920,120,F,0
TGHTGF05,1921,75,F,0.01372
TGHTGF05,1921,76,F,0.01547228
TGHTGF05,1921,77,F,0.017857511
TGHTGF05,1921,78,F,0.019985739
TGHTGF05,1921,79,F,0.02280071
TGHTGF05,1921,80,F,0.02592767
TGHTGF05,1921,81,F,0.029765183
TGHTGF05,1921,82,F,0.034269826
TGHTGF05,1921,83,F,0.039336828
TGHTGF05,1921,84,F,0.045006119
TGHTGF05,1921,85,F,0.050958496
TGHTGF05,1921,86,F,0.057745567
TGHTGF05,1921,87,F,0.065203404
TGHTGF05,1921,88,F,0.074929216
TGHTGF05,1921,89,F,0.084042139
TGHTGF05,1921,90,F,0.095187107
TGHTGF05,1921,91,F,0.105935402
TGHTGF05,1921,92,F,0.119833862
TGHTGF05,1921,93,F,0.131974694
TGHTGF05,1921,94,F,0.144781648
TGHTGF05,1921,95,F,0.158185184
TGHTGF05,1921,96,F,0.172226371
TGHTGF05,1921,97,F,0.186857802
TGHTGF05,1921,98,F,0.202120446
TGHTGF05,1921,99,F,0.218016069
TGHTGF05,1921,100,F,0.234439834
TGHTGF05,1921,101,F,0.251387276
TGHTGF05,1921,102,F,0.269091536
TGHTGF05,1921,103,F,0.287028302
TGHTGF05,1921,104,F,0.30598743
TGHTGF05,1921,105,F,0.325071497
TGHTGF05,1921,106,F,0.344632768
TGHTGF05,1921,107,F,0.365301724
TGHTGF05,1921,108,F,0.385398981
TGHTGF05,1921,109,F,0.406077348
TGHTGF05,1921,110,F,0.427906977
TGHTGF05,1921,111,F,0.455284553
TGHTGF05,1921,112,F,0.47761194
TGHTGF05,1921,113,F,0.485714286
TGHTGF05,1921,114,F,0.5
TGHTGF05,1921,115,F,0.555555556
TGHTGF05,1921,116,F,0.5
TGHTGF05,1921,117,F,0.5
TGHTGF05,1921,118,F,1
TGHTGF05,1921,119,F,0
TGHTGF05,1921,120,F,0
TGHTGF05,1922,74,F,0.01194
TGHTGF05,1922,75,F,0.013582171
TGHTGF05,1922,76,F,0.015328737
TGHTGF05,1922,77,F,0.017682609
TGHTGF05,1922,78,F,0.019793578
TGHTGF05,1922,79,F,0.022574047
TGHTGF05,1922,80,F,0.025675092
TGHTGF05,1922,81,F,0.029487966
TGHTGF05,1922,82,F,0.033943354
TGHTGF05,1922,83,F,0.038953798
TGHTGF05,1922,84,F,0.044505259
TGHTGF05,1922,85,F,0.050379463
TGHTGF05,1922,86,F,0.057082893
TGHTGF05,1922,87,F,0.064444805
TGHTGF05,1922,88,F,0.074051899
TGHTGF05,1922,89,F,0.083105038
TGHTGF05,1922,90,F,0.094163496
TGHTGF05,1922,91,F,0.104853414
TGHTGF05,1922,92,F,0.11862312
TGHTGF05,1922,93,F,0.130667359
TGHTGF05,1922,94,F,0.14334787
TGHTGF05,1922,95,F,0.156665156
TGHTGF05,1922,96,F,0.170635905
TGHTGF05,1922,97,F,0.185153796
TGHTGF05,1922,98,F,0.200305904
TGHTGF05,1922,99,F,0.216050799
TGHTGF05,1922,100,F,0.232360691
TGHTGF05,1922,101,F,0.249173659
TGHTGF05,1922,102,F,0.266847274
TGHTGF05,1922,103,F,0.284526559
TGHTGF05,1922,104,F,0.303421562
TGHTGF05,1922,105,F,0.322057461
TGHTGF05,1922,106,F,0.342447027
TGHTGF05,1922,107,F,0.361746362
TGHTGF05,1922,108,F,0.382736156
TGHTGF05,1922,109,F,0.403693931
TGHTGF05,1922,110,F,0.424778761
TGHTGF05,1922,111,F,0.446153846
TGHTGF05,1922,112,F,0.472222222
TGHTGF05,1922,113,F,0.5
TGHTGF05,1922,114,F,0.526315789
TGHTGF05,1922,115,F,0.555555556
TGHTGF05,1922,116,F,0.5
TGHTGF05,1922,117,F,0.5
TGHTGF05,1922,118,F,1
TGHTGF05,1922,119,F,0
TGHTGF05,1922,120,F,0
TGHTGF05,1923,73,F,0.01054
TGHTGF05,1923,74,F,0.011824632
TGHTGF05,1923,75,F,0.013459336
TGHTGF05,1923,76,F,0.015177276
TGHTGF05,1923,77,F,0.017516527
TGHTGF05,1923,78,F,0.019596709
TGHTGF05,1923,79,F,0.022359923
TGHTGF05,1923,80,F,0.025420034
TGHTGF05,1923,81,F,0.029214411
TGHTGF05,1923,82,F,0.033590907
TGHTGF05,1923,83,F,0.038524079
TGHTGF05,1923,84,F,0.043971415
TGHTGF05,1923,85,F,0.049757927
TGHTGF05,1923,86,F,0.056366614
TGHTGF05,1923,87,F,0.063649579
TGHTGF05,1923,88,F,0.073156436
TGHTGF05,1923,89,F,0.082144017
TGHTGF05,1923,90,F,0.093108136
TGHTGF05,1923,91,F,0.103735036
TGHTGF05,1923,92,F,0.117368095
TGHTGF05,1923,93,F,0.129315268
TGHTGF05,1923,94,F,0.141932984
TGHTGF05,1923,95,F,0.15512629
TGHTGF05,1923,96,F,0.168969488
TGHTGF05,1923,97,F,0.183433124
TGHTGF05,1923,98,F,0.198460793
TGHTGF05,1923,99,F,0.214031904
TGHTGF05,1923,100,F,0.230280877
TGHTGF05,1923,101,F,0.247063234
TGHTGF05,1923,102,F,0.26439834
TGHTGF05,1923,103,F,0.282265343
TGHTGF05,1923,104,F,0.300534423
TGHTGF05,1923,105,F,0.319550562
TGHTGF05,1923,106,F,0.339498018
TGHTGF05,1923,107,F,0.359
TGHTGF05,1923,108,F,0.379095164
TGHTGF05,1923,109,F,0.399497487
TGHTGF05,1923,110,F,0.422594142
TGHTGF05,1923,111,F,0.442028986
TGHTGF05,1923,112,F,0.467532468
TGHTGF05,1923,113,F,0.487804878
TGHTGF05,1923,114,F,0.523809524
TGHTGF05,1923,115,F,0.5
TGHTGF05,1923,116,F,0.6
TGHTGF05,1923,117,F,0.5
TGHTGF05,1923,118,F,1
TGHTGF05,1923,119,F,0
TGHTGF05,1923,120,F,0
TGHTGF05,1924,72,F,0.00912
TGHTGF05,1924,73,F,0.010445261
TGHTGF05,1924,74,F,0.011707954
TGHTGF05,1924,75,F,0.013332645
TGHTGF05,1924,76,F,0.015029337
TGHTGF05,1924,77,F,0.017350493
TGHTGF05,1924,78,F,0.019396598
TGHTGF05,1924,79,F,0.022149493
TGHTGF05,1924,80,F,0.025175519
TGHTGF05,1924,81,F,0.028912292
TGHTGF05,1924,82,F,0.033213495
TGHTGF05,1924,83,F,0.038036251
TGHTGF05,1924,84,F,0.043405911
TGHTGF05,1924,85,F,0.049095434
TGHTGF05,1924,86,F,0.055612625
TGHTGF05,1924,87,F,0.062851097
TGHTGF05,1924,88,F,0.072217894
TGHTGF05,1924,89,F,0.081146853
TGHTGF05,1924,90,F,0.092024769
TGHTGF05,1924,91,F,0.102584117
TGHTGF05,1924,92,F,0.116095953
TGHTGF05,1924,93,F,0.12797804
TGHTGF05,1924,94,F,0.140464453
TGHTGF05,1924,95,F,0.153572416
TGHTGF05,1924,96,F,0.167312952
TGHTGF05,1924,97,F,0.181617647
TGHTGF05,1924,98,F,0.196585804
TGHTGF05,1924,99,F,0.212107657
TGHTGF05,1924,100,F,0.228141559
TGHTGF05,1924,101,F,0.2448204
TGHTGF05,1924,102,F,0.262012987
TGHTGF05,1924,103,F,0.279806423
TGHTGF05,1924,104,F,0.298106292
TGHTGF05,1924,105,F,0.316797215
TGHTGF05,1924,106,F,0.336305732
TGHTGF05,1924,107,F,0.356046065
TGHTGF05,1924,108,F,0.375558867
TGHTGF05,1924,109,F,0.398568019
TGHTGF05,1924,110,F,0.416666667
TGHTGF05,1924,111,F,0.442176871
TGHTGF05,1924,112,F,0.463414634
TGHTGF05,1924,113,F,0.477272727
TGHTGF05,1924,114,F,0.52173913
TGHTGF05,1924,115,F,0.545454545
TGHTGF05,1924,116,F,0.6
TGHTGF05,1924,117,F,0.5
TGHTGF05,1924,118,F,1
TGHTGF05,1924,119,F,0
TGHTGF05,1924,120,F,0
TGHTGF05,1925,71,F,0.00828
TGHTGF05,1925,72,F,0.009034808
TGHTGF05,1925,73,F,0.010348407
TGHTGF05,1925,74,F,0.011597898
TGHTGF05,1925,75,F,0.013211139
TGHTGF05,1925,76,F,0.014884937
TGHTGF05,1925,77,F,0.017175144
TGHTGF05,1925,78,F,0.019217369
TGHTGF05,1925,79,F,0.021925199
TGHTGF05,1925,80,F,0.024925089
TGHTGF05,1925,81,F,0.028565442
TGHTGF05,1925,82,F,0.032808493
TGHTGF05,1925,83,F,0.037526637
TGHTGF05,1925,84,F,0.042799954
TGHTGF05,1925,85,F,0.048411823
TGHTGF05,1925,86,F,0.054831689
TGHTGF05,1925,87,F,0.061989773
TGHTGF05,1925,88,F,0.071266896
TGHTGF05,1925,89,F,0.080133871
TGHTGF05,1925,90,F,0.090902306
TGHTGF05,1925,91,F,0.101448978
TGHTGF05,1925,92,F,0.114798657
TGHTGF05,1925,93,F,0.126564314
TGHTGF05,1925,94,F,0.138995569
TGHTGF05,1925,95,F,0.151998628
TGHTGF05,1925,96,F,0.16560793
TGHTGF05,1925,97,F,0.179856464
TGHTGF05,1925,98,F,0.1947023
TGHTGF05,1925,99,F,0.210058737
TGHTGF05,1925,100,F,0.226136258
TGHTGF05,1925,101,F,0.242493394
TGHTGF05,1925,102,F,0.259711432
TGHTGF05,1925,103,F,0.277361319
TGHTGF05,1925,104,F,0.295494961
TGHTGF05,1925,105,F,0.313840976
TGHTGF05,1925,106,F,0.333537707
TGHTGF05,1925,107,F,0.353265869
TGHTGF05,1925,108,F,0.372688478
TGHTGF05,1925,109,F,0.394557823
TGHTGF05,1925,110,F,0.415730337
TGHTGF05,1925,111,F,0.435897436
TGHTGF05,1925,112,F,0.454545455
TGHTGF05,1925,113,F,0.479166667
TGHTGF05,1925,114,F,0.52
TGHTGF05,1925,115,F,0.5
TGHTGF05,1925,116,F,0.5
TGHTGF05,1925,117,F,0.666666667
TGHTGF05,1925,118,F,1
TGHTGF05,1925,119,F,0
TGHTGF05,1925,120,F,0
TGHTGF05,1926,70,F,0.00741
TGHTGF05,1926,71,F,0.008200768
TGHTGF05,1926,72,F,0.008949159
TGHTGF05,1926,73,F,0.010259932
TGHTGF05,1926,74,F,0.01148473
TGHTGF05,1926,75,F,0.013084837
TGHTGF05,1926,76,F,0.014733825
TGHTGF05,1926,77,F,0.01701197
TGHTGF05,1926,78,F,0.01902716
TGHTGF05,1926,79,F,0.021709012
TGHTGF05,1926,80,F,0.024634818
TGHTGF05,1926,81,F,0.02821948
TGHTGF05,1926,82,F,0.032352516
TGHTGF05,1926,83,F,0.03699553
TGHTGF05,1926,84,F,0.042166649
TGHTGF05,1926,85,F,0.047681404
TGHTGF05,1926,86,F,0.054037963
TGHTGF05,1926,87,F,0.061126013
TGHTGF05,1926,88,F,0.070277086
TGHTGF05,1926,89,F,0.079091487
TGHTGF05,1926,90,F,0.089780396
TGHTGF05,1926,91,F,0.100274444
TGHTGF05,1926,92,F,0.113475985
TGHTGF05,1926,93,F,0.125176531
TGHTGF05,1926,94,F,0.137481655
TGHTGF05,1926,95,F,0.150377731
TGHTGF05,1926,96,F,0.163936396
TGHTGF05,1926,97,F,0.17806841
TGHTGF05,1926,98,F,0.1928076
TGHTGF05,1926,99,F,0.208029461
TGHTGF05,1926,100,F,0.223924143
TGHTGF05,1926,101,F,0.240366541
TGHTGF05,1926,102,F,0.257191463
TGHTGF05,1926,103,F,0.274828232
TGHTGF05,1926,104,F,0.292850991
TGHTGF05,1926,105,F,0.311408851
TGHTGF05,1926,106,F,0.330188679
TGHTGF05,1926,107,F,0.350352113
TGHTGF05,1926,108,F,0.369918699
TGHTGF05,1926,109,F,0.389247312
TGHTGF05,1926,110,F,0.411971831
TGHTGF05,1926,111,F,0.431137725
TGHTGF05,1926,112,F,0.452631579
TGHTGF05,1926,113,F,0.480769231
TGHTGF05,1926,114,F,0.518518519
TGHTGF05,1926,115,F,0.538461538
TGHTGF05,1926,116,F,0.5
TGHTGF05,1926,117,F,0.666666667
TGHTGF05,1926,118,F,0
TGHTGF05,1926,119,F,1
TGHTGF05,1926,120,F,0
TGHTGF05,1927,69,F,0.00649
TGHTGF05,1927,70,F,0.007347686
TGHTGF05,1927,71,F,0.008132142
TGHTGF05,1927,72,F,0.008863309
TGHTGF05,1927,73,F,0.010159667
TGHTGF05,1927,74,F,0.011389332
TGHTGF05,1927,75,F,0.012954023
TGHTGF05,1927,76,F,0.014597683
TGHTGF05,1927,77,F,0.016840417
TGHTGF05,1927,78,F,0.018837353
TGHTGF05,1927,79,F,0.021445824
TGHTGF05,1927,80,F,0.024326682
TGHTGF05,1927,81,F,0.027839552
TGHTGF05,1927,82,F,0.031892618
TGHTGF05,1927,83,F,0.036431375
TGHTGF05,1927,84,F,0.041493668
TGHTGF05,1927,85,F,0.046944798
TGHTGF05,1927,86,F,0.053219896
TGHTGF05,1927,87,F,0.060231927
TGHTGF05,1927,88,F,0.069264415
TGHTGF05,1927,89,F,0.078055055
TGHTGF05,1927,90,F,0.088625963
TGHTGF05,1927,91,F,0.099081445
TGHTGF05,1927,92,F,0.112153344
TGHTGF05,1927,93,F,0.123743174
TGHTGF05,1927,94,F,0.135946646
TGHTGF05,1927,95,F,0.148808521
TGHTGF05,1927,96,F,0.162231726
TGHTGF05,1927,97,F,0.176253722
TGHTGF05,1927,98,F,0.190842323
TGHTGF05,1927,99,F,0.205999149
TGHTGF05,1927,100,F,0.221755827
TGHTGF05,1927,101,F,0.238122561
TGHTGF05,1927,102,F,0.254857659
TGHTGF05,1927,103,F,0.272286234
TGHTGF05,1927,104,F,0.290277778
TGHTGF05,1927,105,F,0.308414873
TGHTGF05,1927,106,F,0.327674024
TGHTGF05,1927,107,F,0.346801347
TGHTGF05,1927,108,F,0.367268041
TGHTGF05,1927,109,F,0.386965377
TGHTGF05,1927,110,F,0.408637874
TGHTGF05,1927,111,F,0.426966292
TGHTGF05,1927,112,F,0.450980392
TGHTGF05,1927,113,F,0.482142857
TGHTGF05,1927,114,F,0.482758621
TGHTGF05,1927,115,F,0.533333333
TGHTGF05,1927,116,F,0.571428571
TGHTGF05,1927,117,F,0.666666667
TGHTGF05,1927,118,F,0
TGHTGF05,1927,119,F,1
TGHTGF05,1927,120,F,0
TGHTGF05,1928,68,F,0.00592
TGHTGF05,1928,69,F,0.006428054
TGHTGF05,1928,70,F,0.007279612
TGHTGF05,1928,71,F,0.008057114
TGHTGF05,1928,72,F,0.00879087
TGHTGF05,1928,73,F,0.010061719
TGHTGF05,1928,74,F,0.01127469
TGHTGF05,1928,75,F,0.012833964
TGHTGF05,1928,76,F,0.014460858
TGHTGF05,1928,77,F,0.016666485
TGHTGF05,1928,78,F,0.018621706
TGHTGF05,1928,79,F,0.021187493
TGHTGF05,1928,80,F,0.023998708
TGHTGF05,1928,81,F,0.027436431
TGHTGF05,1928,82,F,0.031393512
TGHTGF05,1928,83,F,0.035847779
TGHTGF05,1928,84,F,0.04081022
TGHTGF05,1928,85,F,0.046181389
TGHTGF05,1928,86,F,0.052384609
TGHTGF05,1928,87,F,0.059316947
TGHTGF05,1928,88,F,0.068257589
TGHTGF05,1928,89,F,0.076973121
TGHTGF05,1928,90,F,0.08749119
TGHTGF05,1928,91,F,0.097851495
TGHTGF05,1928,92,F,0.110808192
TGHTGF05,1928,93,F,0.122310908
TGHTGF05,1928,94,F,0.134418846
TGHTGF05,1928,95,F,0.147188313
TGHTGF05,1928,96,F,0.160506864
TGHTGF05,1928,97,F,0.17442348
TGHTGF05,1928,98,F,0.18887196
TGHTGF05,1928,99,F,0.203979407
TGHTGF05,1928,100,F,0.219629435
TGHTGF05,1928,101,F,0.235748684
TGHTGF05,1928,102,F,0.252491208
TGHTGF05,1928,103,F,0.269751029
TGHTGF05,1928,104,F,0.287516779
TGHTGF05,1928,105,F,0.305953278
TGHTGF05,1928,106,F,0.324647123
TGHTGF05,1928,107,F,0.343247588
TGHTGF05,1928,108,F,0.363525092
TGHTGF05,1928,109,F,0.384615385
TGHTGF05,1928,110,F,0.403125
TGHTGF05,1928,111,F,0.42408377
TGHTGF05,1928,112,F,0.445454545
TGHTGF05,1928,113,F,0.475409836
TGHTGF05,1928,114,F,0.5
TGHTGF05,1928,115,F,0.5
TGHTGF05,1928,116,F,0.5
TGHTGF05,1928,117,F,0.5
TGHTGF05,1928,118,F,0.5
TGHTGF05,1928,119,F,1
TGHTGF05,1928,120,F,0
TGHTGF05,1929,67,F,0.00533
TGHTGF05,1929,68,F,0.005871294
TGHTGF05,1929,69,F,0.006381279
TGHTGF05,1929,70,F,0.007216138
TGHTGF05,1929,71,F,0.007986221
TGHTGF05,1929,72,F,0.008701583
TGHTGF05,1929,73,F,0.009976856
TGHTGF05,1929,74,F,0.011162007
TGHTGF05,1929,75,F,0.012714978
TGHTGF05,1929,76,F,0.01430251
TGHTGF05,1929,77,F,0.016490671
TGHTGF05,1929,78,F,0.018380471
TGHTGF05,1929,79,F,0.020900868
TGHTGF05,1929,80,F,0.023662337
TGHTGF05,1929,81,F,0.027010363
TGHTGF05,1929,82,F,0.030879844
TGHTGF05,1929,83,F,0.035246335
TGHTGF05,1929,84,F,0.040118348
TGHTGF05,1929,85,F,0.04540702
TGHTGF05,1929,86,F,0.051521315
TGHTGF05,1929,87,F,0.058414193
TGHTGF05,1929,88,F,0.067214577
TGHTGF05,1929,89,F,0.07589987
TGHTGF05,1929,90,F,0.086309799
TGHTGF05,1929,91,F,0.096626759
TGHTGF05,1929,92,F,0.109447056
TGHTGF05,1929,93,F,0.120861718
TGHTGF05,1929,94,F,0.132902525
TGHTGF05,1929,95,F,0.145523495
TGHTGF05,1929,96,F,0.158768138
TGHTGF05,1929,97,F,0.172584641
TGHTGF05,1929,98,F,0.186959415
TGHTGF05,1929,99,F,0.201923077
TGHTGF05,1929,100,F,0.217465607
TGHTGF05,1929,101,F,0.233457087
TGHTGF05,1929,102,F,0.25014245
TGHTGF05,1929,103,F,0.267097264
TGHTGF05,1929,104,F,0.284862623
TGHTGF05,1929,105,F,0.303008336
TGHTGF05,1929,106,F,0.321892876
TGHTGF05,1929,107,F,0.340490798
TGHTGF05,1929,108,F,0.360465116
TGHTGF05,1929,109,F,0.38
TGHTGF05,1929,110,F,0.401759531
TGHTGF05,1929,111,F,0.421568627
TGHTGF05,1929,112,F,0.440677966
TGHTGF05,1929,113,F,0.46969697
TGHTGF05,1929,114,F,0.485714286
TGHTGF05,1929,115,F,0.5
TGHTGF05,1929,116,F,0.555555556
TGHTGF05,1929,117,F,0.5
TGHTGF05,1929,118,F,0.5
TGHTGF05,1929,119,F,1
TGHTGF05,1929,120,F,0
TGHTGF05,1930,66,F,0.00485
TGHTGF05,1930,67,F,0.005295684
TGHTGF05,1930,68,F,0.005808785
TGHTGF05,1930,69,F,0.006330464
TGHTGF05,1930,70,F,0.00714797
TGHTGF05,1930,71,F,0.007910105
TGHTGF05,1930,72,F,0.008637605
TGHTGF05,1930,73,F,0.009875276
TGHTGF05,1930,74,F,0.011063164
TGHTGF05,1930,75,F,0.012577271
TGHTGF05,1930,76,F,0.014156359
TGHTGF05,1930,77,F,0.016271328
TGHTGF05,1930,78,F,0.018148719
TGHTGF05,1930,79,F,0.020599911
TGHTGF05,1930,80,F,0.023286335
TGHTGF05,1930,81,F,0.026576453
TGHTGF05,1930,82,F,0.030368181
TGHTGF05,1930,83,F,0.034620036
TGHTGF05,1930,84,F,0.039411181
TGHTGF05,1930,85,F,0.044614716
TGHTGF05,1930,86,F,0.050665491
TGHTGF05,1930,87,F,0.057473675
TGHTGF05,1930,88,F,0.066190961
TGHTGF05,1930,89,F,0.074797052
TGHTGF05,1930,90,F,0.085129865
TGHTGF05,1930,91,F,0.095403732
TGHTGF05,1930,92,F,0.108066058
TGHTGF05,1930,93,F,0.119414887
TGHTGF05,1930,94,F,0.131363726
TGHTGF05,1930,95,F,0.143867079
TGHTGF05,1930,96,F,0.15704555
TGHTGF05,1930,97,F,0.170729505
TGHTGF05,1930,98,F,0.18502994
TGHTGF05,1930,99,F,0.199853049
TGHTGF05,1930,100,F,0.215209951
TGHTGF05,1930,101,F,0.231251994
TGHTGF05,1930,102,F,0.247682302
TGHTGF05,1930,103,F,0.264668015
TGHTGF05,1930,104,F,0.282141071
TGHTGF05,1930,105,F,0.300348432
TGHTGF05,1930,106,F,0.3187251
TGHTGF05,1930,107,F,0.337719298
TGHTGF05,1930,108,F,0.356512141
TGHTGF05,1930,109,F,0.377358491
TGHTGF05,1930,110,F,0.396694215
TGHTGF05,1930,111,F,0.420091324
TGHTGF05,1930,112,F,0.440944882
TGHTGF05,1930,113,F,0.464788732
TGHTGF05,1930,114,F,0.473684211
TGHTGF05,1930,115,F,0.5
TGHTGF05,1930,116,F,0.5
TGHTGF05,1930,117,F,0.6
TGHTGF05,1930,118,F,0.5
TGHTGF05,1930,119,F,1
TGHTGF05,1930,120,F,0
TGHTGF05,1931,65,F,0.00438
TGHTGF05,1931,66,F,0.004811072
TGHTGF05,1931,67,F,0.005248125
TGHTGF05,1931,68,F,0.005762812
TGHTGF05,1931,69,F,0.00627583
TGHTGF05,1931,70,F,0.007085644
TGHTGF05,1931,71,F,0.007839487
TGHTGF05,1931,72,F,0.008558145
TGHTGF05,1931,73,F,0.009778049
TGHTGF05,1931,74,F,0.010957624
TGHTGF05,1931,75,F,0.012442431
TGHTGF05,1931,76,F,0.01397978
TGHTGF05,1931,77,F,0.016063239
TGHTGF05,1931,78,F,0.017882954
TGHTGF05,1931,79,F,0.020284994
TGHTGF05,1931,80,F,0.022917564
TGHTGF05,1931,81,F,0.026124784
TGHTGF05,1931,82,F,0.029836134
TGHTGF05,1931,83,F,0.033982971
TGHTGF05,1931,84,F,0.038691059
TGHTGF05,1931,85,F,0.043820805
TGHTGF05,1931,86,F,0.04979259
TGHTGF05,1931,87,F,0.056543125
TGHTGF05,1931,88,F,0.065129546
TGHTGF05,1931,89,F,0.073701161
TGHTGF05,1931,90,F,0.083957033
TGHTGF05,1931,91,F,0.094148904
TGHTGF05,1931,92,F,0.10671283
TGHTGF05,1931,93,F,0.117930234
TGHTGF05,1931,94,F,0.129806885
TGHTGF05,1931,95,F,0.14222308
TGHTGF05,1931,96,F,0.155268091
TGHTGF05,1931,97,F,0.168893426
TGHTGF05,1931,98,F,0.183080538
TGHTGF05,1931,99,F,0.197764121
TGHTGF05,1931,100,F,0.213104066
TGHTGF05,1931,101,F,0.228873239
TGHTGF05,1931,102,F,0.24523234
TGHTGF05,1931,103,F,0.262099644
TGHTGF05,1931,104,F,0.279479142
TGHTGF05,1931,105,F,0.297523427
TGHTGF05,1931,106,F,0.315864697
TGHTGF05,1931,107,F,0.334261838
TGHTGF05,1931,108,F,0.35460251
TGHTGF05,1931,109,F,0.372771475
TGHTGF05,1931,110,F,0.395348837
TGHTGF05,1931,111,F,0.414529915
TGHTGF05,1931,112,F,0.437956204
TGHTGF05,1931,113,F,0.454545455
TGHTGF05,1931,114,F,0.476190476
TGHTGF05,1931,115,F,0.5
TGHTGF05,1931,116,F,0.545454545
TGHTGF05,1931,117,F,0.6
TGHTGF05,1931,118,F,0.5
TGHTGF05,1931,119,F,1
TGHTGF05,1931,120,F,0
TGHTGF05,1932,64,F,0.00404
TGHTGF05,1932,65,F,0.004347564
TGHTGF05,1932,66,F,0.004769924
TGHTGF05,1932,67,F,0.005208228
TGHTGF05,1932,68,F,0.005714228
TGHTGF05,1932,69,F,0.006218307
TGHTGF05,1932,70,F,0.00702004
TGHTGF05,1932,71,F,0.007775598
TGHTGF05,1932,72,F,0.008474754
TGHTGF05,1932,73,F,0.009686814
TGHTGF05,1932,74,F,0.010836441
TGHTGF05,1932,75,F,0.01230166
TGHTGF05,1932,76,F,0.013796338
TGHTGF05,1932,77,F,0.015836153
TGHTGF05,1932,78,F,0.017619165
TGHTGF05,1932,79,F,0.019959737
TGHTGF05,1932,80,F,0.022525414
TGHTGF05,1932,81,F,0.025671335
TGHTGF05,1932,82,F,0.029276602
TGHTGF05,1932,83,F,0.033353532
TGHTGF05,1932,84,F,0.037965261
TGHTGF05,1932,85,F,0.043006665
TGHTGF05,1932,86,F,0.04891127
TGHTGF05,1932,87,F,0.055602786
TGHTGF05,1932,88,F,0.064088188
TGHTGF05,1932,89,F,0.072594118
TGHTGF05,1932,90,F,0.082752597
TGHTGF05,1932,91,F,0.092916229
TGHTGF05,1932,92,F,0.105320708
TGHTGF05,1932,93,F,0.116472342
TGHTGF05,1932,94,F,0.128257622
TGHTGF05,1932,95,F,0.140558553
TGHTGF05,1932,96,F,0.153539382
TGHTGF05,1932,97,F,0.166993849
TGHTGF05,1932,98,F,0.181094527
TGHTGF05,1932,99,F,0.195753661
TGHTGF05,1932,100,F,0.210877863
TGHTGF05,1932,101,F,0.22662233
TGHTGF05,1932,102,F,0.242736156
TGHTGF05,1932,103,F,0.259635237
TGHTGF05,1932,104,F,0.276783639
TGHTGF05,1932,105,F,0.29466581
TGHTGF05,1932,106,F,0.312984055
TGHTGF05,1932,107,F,0.331564987
TGHTGF05,1932,108,F,0.350198413
TGHTGF05,1932,109,F,0.370992366
TGHTGF05,1932,110,F,0.390776699
TGHTGF05,1932,111,F,0.410358566
TGHTGF05,1932,112,F,0.432432432
TGHTGF05,1932,113,F,0.452380952
TGHTGF05,1932,114,F,0.47826087
TGHTGF05,1932,115,F,0.5
TGHTGF05,1932,116,F,0.5
TGHTGF05,1932,117,F,0.5
TGHTGF05,1932,118,F,0.666666667
TGHTGF05,1932,119,F,1
TGHTGF05,1932,120,F,0
TGHTGF05,1933,63,F,0.00365
TGHTGF05,1933,64,F,0.004004617
TGHTGF05,1933,65,F,0.004312951
TGHTGF05,1933,66,F,0.004736459
TGHTGF05,1933,67,F,0.005155583
TGHTGF05,1933,68,F,0.005672932
