cd_table,cd_trajectoire,dt_trajectoire,scenario,cd_classe_actif,cd_choc_s2_gse,maturite,period,tzc
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,10,40,0.0716951
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,10,41,0.0732529
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,10,42,0.0747694
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,10,43,0.0762599
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,10,44,0.0777301
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,10,45,0.0791369
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,10,46,0.080555
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,10,47,0.0818219
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,10,48,0.0833121
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,10,49,0.0848022
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,10,50,0.0860784
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,0,0.0217
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,1,0.0218821
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,2,0.021948
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,3,0.0222165
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,4,0.0227666
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,5,0.0230728
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,6,0.0232618
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,7,0.0234257
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,8,0.0235818
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,9,0.0237794
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,10,0.0241106
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,11,0.0245851
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,12,0.0253623
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,13,0.0262583
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,14,0.0272979
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,15,0.0285568
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,16,0.0301083
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,17,0.0320692
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,18,0.0341353
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,19,0.0362762
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,20,0.0384232
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,21,0.0404937
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,22,0.0426192
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,23,0.0447539
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,24,0.0466627
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,25,0.0486655
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,26,0.0505446
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,27,0.0523373
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,28,0.0540943
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,29,0.0559082
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,30,0.0575339
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,31,0.0592697
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,32,0.0608849
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,33,0.0625539
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,34,0.0642783
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,35,0.0658267
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,36,0.0674605
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,37,0.0689824
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,38,0.0704512
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,39,0.0719148
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,40,0.0734726
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,41,0.0750615
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,42,0.0765679
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,43,0.0780821
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,44,0.0795763
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,45,0.0810032
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,46,0.0824016
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,47,0.0837273
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,48,0.0851935
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,49,0.086667
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,11,50,0.0880036
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,0,0.0219035
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,1,0.0221191
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,2,0.0221905
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,3,0.0223591
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,4,0.0227928
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,5,0.0230308
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,6,0.0232579
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,7,0.0235053
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,8,0.0238165
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,9,0.0242078
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,10,0.0247203
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,11,0.0253654
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,12,0.0262798
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,13,0.0272861
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,14,0.0284515
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,15,0.0297758
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,16,0.0313965
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,17,0.0333914
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,18,0.0354877
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,19,0.0376706
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,20,0.0398085
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,21,0.0419308
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,22,0.0440597
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,23,0.0462482
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,24,0.0481731
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,25,0.0501834
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,26,0.0521158
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,27,0.0539079
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,28,0.0556874
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,29,0.0575341
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,30,0.0591784
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,31,0.0609154
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,32,0.0625484
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,33,0.0642488
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,34,0.0659792
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,35,0.0675811
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,36,0.0691801
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,37,0.0707553
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,38,0.0722101
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,39,0.0736918
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,40,0.0752743
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,41,0.0768596
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,42,0.078392
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,43,0.0799284
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,44,0.081445
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,45,0.0828539
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,46,0.0843094
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,47,0.0856123
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,48,0.0870571
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,49,0.088595
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,12,50,0.0899062
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,0,0.0221112
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,1,0.0223237
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,2,0.0223224
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,3,0.0223507
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,4,0.0227297
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,5,0.0230083
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,6,0.023319
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,7,0.0237085
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,8,0.0242004
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,9,0.0247617
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,10,0.0254283
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,11,0.0262146
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,12,0.027237
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,13,0.0283665
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,14,0.0296109
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,15,0.0310169
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,16,0.0326766
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,17,0.0347109
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,18,0.0368617
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,19,0.0390378
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,20,0.0412306
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,21,0.0433503
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,22,0.0455288
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,23,0.0477536
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,24,0.0496757
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,25,0.0517414
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,26,0.0536826
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,27,0.0555
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,28,0.0573024
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,29,0.0591828
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,30,0.0608208
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,31,0.0625856
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,32,0.0642359
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,33,0.0659406
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,34,0.0677342
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,35,0.0693017
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,36,0.070956
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,37,0.072522
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,38,0.0739939
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,39,0.0754924
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,40,0.0770666
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,41,0.0786825
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,42,0.0802395
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,43,0.0817968
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,44,0.0833005
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,45,0.0847624
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,46,0.0862001
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,47,0.0874814
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,48,0.0889803
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,49,0.0905028
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,13,50,0.0918673
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,0,0.0219816
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,1,0.022117
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,2,0.0220034
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,3,0.0219475
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,4,0.0223683
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,5,0.0227258
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,6,0.0231704
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,7,0.0237209
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,8,0.0243644
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,9,0.0250628
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,10,0.0258471
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,11,0.0267348
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,12,0.0278628
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,13,0.0290552
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,14,0.030375
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,15,0.0318124
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,16,0.0334908
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,17,0.0355566
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,18,0.0376862
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,19,0.039884
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,20,0.0420516
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,21,0.0441817
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,22,0.046364
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,23,0.048578
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,24,0.050514
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,25,0.0525656
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,26,0.0545129
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,27,0.0563313
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,28,0.0581318
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,29,0.0599973
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,30,0.0616315
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,31,0.063399
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,32,0.065018
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,33,0.0667559
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,34,0.0685075
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,35,0.0701024
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,36,0.071731
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,37,0.0732954
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,38,0.0747625
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,39,0.0762265
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,40,0.0778018
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,41,0.079425
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,42,0.0809838
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,43,0.0825076
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,44,0.0840438
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,45,0.0854682
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,46,0.0868705
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,47,0.0881822
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,48,0.0896406
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,49,0.0911991
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,14,50,0.0925219
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,0,0.0220606
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,1,0.0220837
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,2,0.0219066
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,3,0.0218607
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,4,0.0223697
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,5,0.0228632
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,6,0.0234723
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,7,0.0241726
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,8,0.0249551
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,9,0.0257761
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,10,0.0266627
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,11,0.0276752
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,12,0.0288832
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,13,0.0301679
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,14,0.0315518
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,15,0.0330411
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,16,0.034779
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,17,0.0368603
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,18,0.0390532
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,19,0.041256
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,20,0.0434689
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,21,0.0456238
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,22,0.0478253
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,23,0.050101
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,24,0.0520389
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,25,0.0541279
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,26,0.0561096
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,27,0.0579551
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,28,0.0597566
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,29,0.0616576
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,30,0.0633104
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,31,0.065081
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,32,0.0667403
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,33,0.0684593
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,34,0.0702728
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,35,0.0718626
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,36,0.0735155
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,37,0.0750992
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,38,0.0765531
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,39,0.0780318
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,40,0.0796291
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,41,0.0812816
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,42,0.0828328
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,43,0.0844067
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,44,0.0859311
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,45,0.0873392
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,46,0.0887918
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,47,0.0900825
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,48,0.0915892
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,49,0.0931334
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,15,50,0.0944694
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,16,0,0.0214128
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,16,1,0.021371
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,16,2,0.0212218
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,16,3,0.0212242
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,16,4,0.0218558
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,16,5,0.0224937
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,16,6,0.0232326
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,16,7,0.0240428
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,16,8,0.0249198
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,16,9,0.0258166
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,16,10,0.0267909
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,16,11,0.0278608
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,16,12,0.0291271
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,16,13,0.0304404
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,16,14,0.0318498
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,16,15,0.0333644
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,16,16,0.0350712
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,16,17,0.03716
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_DOWN,16,18,0.0393121
